rating,searchterm,address,types,name,id,rating_n,populartimes,coordinates
4.1,"Hong Ji Herbs Bak Ku Teh And Prawn Noodles 19 Marsiling Ln, #01-329, Singapore 739152","19 Marsiling Ln, #01-329, Singapore 739152","['restaurant', 'food', 'point_of_interest', 'establishment']",Hong Ji Herbs Bak Ku Teh And Prawn Noodles,ChIJc2KYngET2jERn5ZlQJ8UlUg,123,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 24, 42, 81, 77, 35, 23, 32, 43, 50, 48, 38, 24, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 23, 52, 100, 97, 50, 30, 37, 49, 55, 54, 45, 32, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 22, 28, 39, 63, 87, 80, 50, 33, 36, 45, 51, 48, 38, 24, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 36, 56, 83, 78, 43, 19, 21, 34, 47, 52, 48, 35, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 23, 45, 75, 92, 81, 51, 26, 22, 37, 59, 73, 69, 49, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 43, 61, 73, 75, 67, 53, 43, 42, 54, 70, 79, 72, 52, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 16, 35, 57, 75, 83, 79, 68, 63, 69, 83, 89, 76, 50, 23, 0, 0], 'name': 'Sunday'}]","{'lat': 1.4428424, 'lng': 103.7771602}"
4.3,"HoHo Korean Restaurant 106 Clementi Street 12, #01-58/60, Singapore 120106","106 Clementi Street 12, #01-58/60, Singapore 120106","['restaurant', 'food', 'point_of_interest', 'establishment']",HoHo Korean Restaurant,ChIJPW1NqYYa2jER5HY0GwG7WsM,12,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 2, 0, 0, 0, 2, 19, 48, 24, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 24, 4, 0, 0, 4, 21, 46, 36, 9, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 21, 12, 2, 0, 0, 31, 85, 70, 17, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 7, 4, 2, 0, 17, 48, 70, 53, 21, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 4, 2, 2, 12, 60, 100, 60, 12, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3218188, 'lng': 103.77005}"
3.9,"Chilli Padi Nonya Cafe 29 Heng Mui Keng Terrace, #06-21(Ground Floor), Singapore 119620","29 Heng Mui Keng Terrace, #06-21(Ground Floor), Singapore 119620","['restaurant', 'food', 'point_of_interest', 'establishment']",Chilli Padi Nonya Cafe,ChIJ____L1Ua2jERJPYskmd9fe4,42,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27, 42, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 45, 47, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 38, 41, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 47, 48, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 64, 91, 48, 0, 0, 0, 31, 53, 48, 23, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 43, 67, 83, 81, 65, 53, 75, 86, 39, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 40, 65, 88, 100, 96, 78, 62, 74, 36, 6, 0, 0], 'name': 'Sunday'}]","{'lat': 1.290607, 'lng': 103.7774788}"
4.3,"The Catch Seafood Restaurant & Bar Block 106, Clementi Street 12, #01-54/56, Singapore 120106","Block 106, Clementi Street 12, #01-54/56, Singapore 120106","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",The Catch Seafood Restaurant & Bar,ChIJW9tNGV882jERJNO2Qin_Tdw,26,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 0, 0, 0, 8, 23, 44, 53, 44, 25, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 4, 0, 0, 2, 19, 42, 25, 19, 14, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 17, 0, 0, 12, 25, 40, 46, 42, 29, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 12, 0, 0, 6, 19, 34, 29, 14, 4, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 4, 0, 0, 8, 25, 48, 57, 40, 17, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 6, 0, 0, 4, 34, 82, 78, 51, 23, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 6, 0, 0, 12, 53, 100, 91, 40, 8, 0], 'name': 'Sunday'}]","{'lat': 1.3217258, 'lng': 103.7699882}"
4.2,"Vegetarian Villas Blk 479 Jurong West Street 41 #01-264, Singapore 640479","Blk 479 Jurong West Street 41 #01-264, Singapore 640479","['restaurant', 'food', 'point_of_interest', 'establishment']",Vegetarian Villas,ChIJP2G_Md4P2jERi9mnjcHzNs8,83,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 47, 71, 73, 51, 24, 11, 23, 62, 89, 67, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 56, 79, 71, 41, 18, 21, 52, 93, 100, 64, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 24, 40, 50, 47, 35, 22, 17, 29, 52, 62, 47, 0, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 31, 48, 56, 49, 34, 23, 33, 62, 85, 74, 41, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 43, 54, 55, 45, 31, 26, 43, 77, 92, 64, 0, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 56, 76, 89, 84, 61, 33, 17, 29, 70, 86, 47, 0, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 12, 30, 58, 85, 99, 89, 66, 45, 45, 66, 86, 78, 47, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3470574, 'lng': 103.7245082}"
4.2,"Three Meals A Day 12 Chun Tin Rd, Singapore 599599","12 Chun Tin Rd, Singapore 599599","['restaurant', 'food', 'point_of_interest', 'establishment']",Three Meals A Day,ChIJeW4H4WEQ2jERRJ-vsW_07J0,40,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 56, 22, 2, 0, 0, 45, 79, 79, 46, 15, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 76, 8, 0, 0, 0, 50, 82, 79, 44, 13, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 76, 16, 1, 0, 0, 50, 83, 77, 40, 11, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 47, 27, 8, 0, 0, 47, 94, 97, 54, 16, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 83, 45, 9, 0, 0, 44, 98, 98, 45, 9, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 87, 31, 3, 0, 0, 48, 100, 98, 46, 10, 0], 'name': 'Sunday'}]","{'lat': 1.3420142, 'lng': 103.7751052}"
4.0,"Feng Zhen Lor Mee 鳳珍鹵麵 Taman Food Centre, #03-146, 3 Yung Seng Road, S 618499, Singapore","Taman Food Centre, #03-146, 3 Yung Seng Road, S 618499, Singapore","['restaurant', 'food', 'point_of_interest', 'establishment']",Feng Zhen Lor Mee 鳳珍鹵麵,ChIJX9KCDfsP2jERiI4IUgJDkn4,467,"[{'data': [1, 1, 1, 1, 1, 1, 2, 9, 12, 12, 9, 28, 75, 42, 1, 1, 0, 13, 24, 29, 26, 15, 3, 1], 'name': 'Monday'}, {'data': [1, 1, 1, 1, 1, 4, 15, 23, 24, 18, 15, 44, 88, 58, 3, 1, 1, 11, 26, 33, 27, 13, 1, 1], 'name': 'Tuesday'}, {'data': [1, 1, 1, 1, 1, 1, 11, 22, 27, 26, 20, 40, 93, 58, 0, 1, 1, 14, 26, 32, 29, 20, 7, 1], 'name': 'Wednesday'}, {'data': [1, 1, 1, 1, 1, 3, 14, 22, 23, 18, 14, 44, 100, 65, 4, 1, 2, 15, 26, 31, 27, 17, 4, 1], 'name': 'Thursday'}, {'data': [1, 1, 1, 1, 1, 3, 15, 24, 28, 25, 26, 54, 92, 72, 18, 1, 4, 21, 39, 48, 43, 28, 9, 1], 'name': 'Friday'}, {'data': [1, 1, 1, 1, 1, 1, 12, 33, 50, 54, 46, 39, 45, 42, 18, 4, 12, 28, 42, 48, 43, 29, 12, 1], 'name': 'Saturday'}, {'data': [1, 1, 1, 1, 1, 1, 1, 13, 31, 51, 68, 71, 58, 38, 18, 7, 9, 26, 48, 55, 38, 10, 1, 1], 'name': 'Sunday'}]","{'lat': 1.3348187, 'lng': 103.7214866}"
4.4,"Hainanese Boneless Chicken Rice 304 Woodlands Street 31, Block 304, Singapore 730304","304 Woodlands Street 31, Block 304, Singapore 730304","['restaurant', 'food', 'point_of_interest', 'establishment']",Hainanese Boneless Chicken Rice,ChIJp7caXk0S2jERQrNysreBbIM,27,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 42, 40, 14, 31, 74, 42, 14, 17, 28, 42, 51, 54, 45, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 25, 20, 17, 25, 31, 28, 17, 8, 2, 8, 17, 25, 28, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 48, 5, 5, 22, 51, 45, 20, 8, 14, 28, 45, 48, 37, 0, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 34, 14, 2, 11, 62, 71, 20, 5, 8, 14, 20, 25, 25, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 42, 22, 8, 37, 71, 37, 8, 8, 17, 28, 37, 45, 48, 0, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 48, 82, 88, 68, 68, 68, 40, 28, 31, 37, 40, 40, 40, 0, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 28, 51, 62, 74, 100, 100, 68, 48, 48, 57, 62, 60, 54, 0, 0, 0], 'name': 'Sunday'}]","{'lat': 1.4298941, 'lng': 103.7738551}"
3.9,"Kimly 18 Boon Lay Way, Singapore 609966","18 Boon Lay Way, Singapore 609966","['restaurant', 'food', 'point_of_interest', 'establishment']",Kimly,ChIJ-yLjZ3UQ2jEREeASR6FcXlU,56,"[{'data': [0, 0, 0, 0, 0, 0, 0, 18, 53, 30, 35, 69, 92, 81, 48, 26, 25, 36, 44, 40, 26, 11, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 16, 42, 38, 45, 76, 100, 94, 66, 40, 35, 48, 59, 52, 31, 12, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 26, 55, 51, 48, 65, 80, 78, 61, 38, 26, 37, 65, 76, 51, 18, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 14, 43, 39, 39, 65, 87, 87, 65, 42, 35, 45, 61, 66, 55, 34, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 17, 38, 48, 50, 62, 79, 82, 65, 41, 30, 37, 52, 57, 44, 24, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 4, 12, 23, 36, 47, 54, 54, 46, 36, 30, 42, 71, 87, 65, 28, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 13, 42, 56, 46, 55, 86, 99, 75, 43, 39, 67, 94, 85, 49, 16, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3285705, 'lng': 103.7519513}"
3.7,"The Bridge Bistro and Beacon Bar Republic of Singapore Yacht Club, Singapore 126887","Republic of Singapore Yacht Club, Singapore 126887","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",The Bridge Bistro and Beacon Bar,ChIJB9RkPOMa2jERV0EHoKSL-xQ,15,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 9, 3, 0, 3, 15, 33, 42, 30, 12, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 6, 3, 3, 9, 39, 81, 84, 69, 51, 18], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 12, 18, 21, 21, 36, 75, 100, 63, 18, 3], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 12, 9, 9, 18, 36, 48, 42, 24, 9, 0], 'name': 'Sunday'}]","{'lat': 1.292738, 'lng': 103.76257}"
4.4,"Pizza Hut Bukit Batok II 166 Bukit Batok West Ave 8, Block 166, Singapore 650166","166 Bukit Batok West Ave 8, Block 166, Singapore 650166","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",Pizza Hut Bukit Batok II,ChIJL_RgEj0Q2jERVxF_UpI87gM,7,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 14, 7, 7, 7, 35, 92, 100, 64, 57, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 14, 21, 21, 35, 50, 57, 64, 50, 28, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 42, 42, 35, 35, 42, 57, 71, 71, 64, 50, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 14, 14, 21, 42, 71, 92, 92, 71, 50, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3472114, 'lng': 103.742815}"
3.7,"Sushi Express 3155 Commonwealth Avenue West, B1-30/31, Singapore 129588","3155 Commonwealth Avenue West, B1-30/31, Singapore 129588","['restaurant', 'food', 'point_of_interest', 'establishment']",Sushi Express,ChIJl9vYMY4a2jERNO0M8BIKo00,44,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 53, 53, 48, 50, 62, 69, 60, 37, 14, 0, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 58, 62, 53, 42, 41, 58, 78, 75, 46, 16, 0, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 66, 85, 76, 51, 42, 58, 80, 80, 57, 25, 0, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 48, 55, 53, 50, 39, 33, 62, 87, 53, 8, 0, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 55, 60, 50, 30, 21, 33, 60, 66, 41, 10, 0, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 87, 100, 73, 42, 35, 48, 58, 57, 41, 21, 0, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 53, 66, 57, 41, 35, 44, 50, 44, 28, 10, 0, 0], 'name': 'Sunday'}]","{'lat': 1.3155158, 'lng': 103.7645604}"
3.7,"McDonald’s 35 Teck Whye Avenue, #01-01 Chua Chu Kang Community Club, Singapore 688892","35 Teck Whye Avenue, #01-01 Chua Chu Kang Community Club, Singapore 688892","['restaurant', 'food', 'point_of_interest', 'establishment']",McDonald’s,ChIJJYncfsAR2jERxJCCK5wOs4o,59,"[{'data': [62, 60, 53, 46, 28, 26, 29, 32, 34, 35, 37, 38, 39, 42, 46, 47, 47, 44, 43, 43, 47, 52, 57, 58], 'name': 'Monday'}, {'data': [55, 47, 38, 32, 33, 28, 26, 28, 29, 32, 35, 42, 48, 53, 56, 56, 55, 53, 53, 56, 62, 70, 76, 79], 'name': 'Tuesday'}, {'data': [75, 67, 56, 43, 37, 33, 30, 32, 34, 37, 41, 43, 46, 47, 47, 48, 50, 52, 56, 62, 70, 76, 80, 80], 'name': 'Wednesday'}, {'data': [75, 66, 55, 44, 33, 33, 37, 43, 44, 38, 32, 32, 41, 52, 55, 46, 35, 32, 37, 48, 60, 70, 76, 76], 'name': 'Thursday'}, {'data': [71, 62, 51, 41, 43, 34, 32, 33, 38, 43, 48, 53, 57, 60, 60, 56, 50, 42, 35, 33, 37, 48, 65, 82], 'name': 'Friday'}, {'data': [91, 89, 76, 58, 51, 46, 50, 60, 69, 76, 78, 74, 66, 55, 43, 34, 29, 29, 32, 39, 47, 57, 69, 83], 'name': 'Saturday'}, {'data': [96, 100, 88, 67, 37, 32, 29, 30, 35, 43, 48, 52, 53, 52, 48, 44, 42, 41, 41, 43, 47, 52, 57, 61], 'name': 'Sunday'}]","{'lat': 1.3811561, 'lng': 103.7520863}"
3.3,"Eighteen Chefs JCube #02-13, 2 Jurong East Central 1, Singapore 609711","JCube #02-13, 2 Jurong East Central 1, Singapore 609711","['restaurant', 'food', 'point_of_interest', 'establishment']",Eighteen Chefs,ChIJ7bQ6iQUQ2jER2MJWAr1Xp6s,15,"[{'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 28, 28, 14, 33, 66, 57, 23, 4, 0], 'name': 'Monday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 19, 38, 42, 23, 23, 61, 100, 80, 33, 4, 0], 'name': 'Tuesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 23, 38, 47, 47, 38, 33, 42, 52, 33, 4, 0], 'name': 'Wednesday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 23, 33, 28, 28, 38, 61, 71, 52, 23, 4, 0], 'name': 'Thursday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 47, 42, 23, 9, 19, 47, 76, 85, 61, 28, 0], 'name': 'Friday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38, 66, 71, 52, 23, 14, 38, 80, 90, 52, 14, 0], 'name': 'Saturday'}, {'data': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 38, 42, 28, 19, 14, 33, 52, 57, 38, 14, 0], 'name': 'Sunday'}]","{'lat': 1.3333931, 'lng': 103.7401897}"
3.7,"McDonald’s Pioneer Mall 638 Jurong West Street 61, #01-01/02 Pioneer Mall, Singapore 640638","638 Jurong West Street 61, #01-01/02 Pioneer Mall, Singapore 640638","['restaurant', 'food', 'point_of_interest', 'establishment']",McDonald’s Pioneer Mall,ChIJMRQG1JYP2jERE05odQCiRBg,71,"[{'data': [53, 43, 32, 24, 14, 13, 15, 19, 24, 29, 34, 36, 37, 36, 34, 33, 33, 36, 41, 47, 53, 57, 57, 52], 'name': 'Monday'}, {'data': [44, 34, 25, 18, 15, 13, 15, 19, 21, 22, 26, 33, 40, 40, 33, 27, 26, 33, 44, 56, 67, 74, 74, 68], 'name': 'Tuesday'}, {'data': [58, 45, 32, 22, 16, 13, 15, 21, 25, 24, 21, 24, 33, 39, 37, 34, 35, 42, 52, 62, 69, 72, 70, 64], 'name': 'Wednesday'}, {'data': [55, 44, 33, 23, 20, 16, 17, 22, 27, 27, 25, 25, 32, 36, 32, 26, 27, 34, 45, 56, 65, 71, 72, 68], 'name': 'Thursday'}, {'data': [60, 50, 38, 28, 20, 18, 18, 20, 24, 27, 30, 32, 32, 32, 31, 31, 32, 37, 45, 56, 67, 75, 78, 74], 'name': 'Friday'}, {'data': [63, 50, 37, 27, 20, 14, 16, 21, 29, 37, 44, 48, 49, 46, 42, 37, 34, 36, 41, 49, 58, 68, 80, 93], 'name': 'Saturday'}, {'data': [100, 89, 64, 37, 19, 18, 22, 30, 40, 51, 59, 63, 62, 56, 50, 45, 44, 47, 53, 61, 67, 70, 68, 62], 'name': 'Sunday'}]","{'lat': 1.341613, 'lng': 103.696974}"
3.7,"Xin Wang Hong Kong Cafe - West Coast Plaza 154 West Coast Road, #B1-04 West Coast Plaza, Singapore","154 West Coast Road, #B1-04 West Coast Plaza, Singapore","['restaurant', 'food', 'point_of_interest', 'establishment']",Xin Wang Hong Kong Cafe - West Coast Plaza,ChIJdxS7gPEa2jEROstbOrlFt2k,14,"[{'data': [27, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31, 36, 22, 18, 22, 18, 9, 13, 50, 81, 86, 54], 'name': 'Monday'}, {'data': [13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 50, 63, 45, 31, 27, 27, 18, 13, 22, 45, 59, 50], 'name': 'Tuesday'}, {'data': [22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 45, 63, 54, 31, 13, 9, 18, 27, 40, 45, 36, 27], 'name': 'Wednesday'}, {'data': [9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 59, 68, 40, 18, 22, 36, 50, 50, 45, 40, 45, 45], 'name': 'Thursday'}, {'data': [36, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 86, 59, 22, 18, 22, 31, 36, 36, 40, 59, 72, 72], 'name': 'Friday'}, {'data': [45, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 68, 72, 63, 40, 31, 40, 59, 63, 50, 50, 77], 'name': 'Saturday'}, {'data': [86, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40, 63, 59, 40, 36, 45, 68, 90, 100, 95, 77, 54], 'name': 'Sunday'}]","{'lat': 1.3032204, 'lng': 103.765599}"
4.0,"McDonald's Jurong SuperBowl 1 Yuan Ching Road, Singapore 618640","1 Yuan Ching Road, Singapore 618640","['restaurant', 'food', 'point_of_interest', 'establishment']",McDonald's Jurong SuperBowl,ChIJd0jKulUF2jERksNdpYAI2-s,86,"[{'data': [52, 38, 24, 13, 4, 4, 7, 11, 16, 23, 29, 34, 37, 37, 34, 31, 28, 28, 35, 45, 55, 58, 57, 55], 'name': 'Monday'}, {'data': [50, 37, 21, 9, 11, 8, 9, 13, 18, 24, 30, 34, 37, 37, 35, 33, 33, 38, 47, 57, 62, 62, 59, 59], 'name': 'Tuesday'}, {'data': [58, 50, 35, 20, 14, 9, 13, 28, 24, 12, 18, 32, 41, 38, 28, 23, 26, 36, 48, 61, 71, 76, 76, 70], 'name': 'Wednesday'}, {'data': [60, 47, 34, 23, 8, 8, 12, 19, 27, 34, 41, 45, 46, 43, 38, 35, 35, 42, 51, 58, 60, 58, 57, 57], 'name': 'Thursday'}, {'data': [51, 38, 23, 12, 8, 7, 11, 16, 23, 31, 37, 41, 41, 38, 34, 30, 29, 35, 49, 69, 89, 100, 97, 88], 'name': 'Friday'}, {'data': [84, 78, 52, 22, 20, 15, 15, 19, 26, 34, 41, 47, 50, 50, 47, 42, 38, 37, 42, 54, 71, 88, 99, 99], 'name': 'Saturday'}, {'data': [88, 69, 49, 31, 8, 7, 10, 16, 24, 33, 40, 44, 45, 44, 43, 44, 46, 49, 53, 56, 59, 63, 65, 62], 'name': 'Sunday'}]","{'lat': 1.3262888, 'lng': 103.7245648}"
